id,room_id,date,block_type,booking_id,current_rate,channel,min_stay_active,min_stay_nights,floor_rate,channel_partner,offer_id
D10_2026-04-09,D10,2026-04-09,SOFT,BKD4A,6500,OTA,f,1,0,,
D10_2026-05-01,D10,2026-05-01,EMPTY,,6500,OTA,f,1,0,,
D10_2026-05-02,D10,2026-05-02,EMPTY,,6500,OTA,f,1,0,,
D10_2026-04-23,D10,2026-04-23,SOFT,BKD2C,6500,OTA,f,1,0,,
D10_2026-04-24,D10,2026-04-24,SOFT,BKD2C,6500,OTA,f,1,0,,
D10_2026-04-29,D10,2026-04-29,SOFT,BKD7D,6500,OTA,f,1,0,,
D10_2026-04-30,D10,2026-04-30,SOFT,BKD7D,6500,OTA,f,1,0,,
U10_2026-05-04,U10,2026-05-04,EMPTY,,11000,DIRECT,f,1,0,,
U10_2026-04-29,U10,2026-04-29,EMPTY,,11000,OTA,f,1,0,,
U10_2026-04-30,U10,2026-04-30,EMPTY,,11000,OTA,f,1,0,,
U10_2026-05-01,U10,2026-05-01,EMPTY,,11000,OTA,f,1,0,,
U10_2026-05-02,U10,2026-05-02,EMPTY,,11000,OTA,f,1,0,,
D07_2026-04-10,D07,2026-04-10,SOFT,BKD8A,6000,OTA,f,1,0,,
D10_2026-04-10,D10,2026-04-10,EMPTY,,6500,OTA,f,1,0,,
D10_2026-04-14,D10,2026-04-14,EMPTY,,6500,OTA,f,1,0,,
D04_2026-04-23,D04,2026-04-23,SOFT,BKD4C,5500,DIRECT,f,1,0,,
E03_2026-04-19,E03,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-20,E03,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-21,E03,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-22,E03,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-23,E03,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E03_2026-04-24,E03,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
D04_2026-04-08,D04,2026-04-08,SOFT,BKD5A,5500,OTA,f,1,0,,
D04_2026-04-09,D04,2026-04-09,SOFT,BKD5A,5500,OTA,f,1,0,,
D04_2026-04-10,D04,2026-04-10,SOFT,BKD5A,5500,OTA,f,1,0,,
D04_2026-04-11,D04,2026-04-11,SOFT,BKD5A,5500,OTA,f,1,0,,
D04_2026-04-12,D04,2026-04-12,SOFT,BKD5A,5500,OTA,f,1,0,,
D04_2026-04-13,D04,2026-04-13,SOFT,BKD5A,5500,OTA,f,1,0,,
U03_2026-04-13,U03,2026-04-13,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U03_2026-04-14,U03,2026-04-14,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U03_2026-04-15,U03,2026-04-15,SOFT,67E3FD4B,9500,OTA,f,1,0,,
D05_2026-04-16,D05,2026-04-16,SOFT,BKD8B,5500,OTA,f,1,0,,
U03_2026-04-16,U03,2026-04-16,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U03_2026-04-17,U03,2026-04-17,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U03_2026-04-18,U03,2026-04-18,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U02_2026-04-14,U02,2026-04-14,SOFT,BKU1B,9000,OTA,f,1,0,,
S04_2026-04-09,S04,2026-04-09,SOFT,BKS8A,2800,OTA,f,1,0,,
U06_2026-05-03,U06,2026-05-03,SOFT,BKU7D,10000,OTA,f,1,0,,
S02_2026-06-10,S02,2026-06-10,SOFT,E8F658B7,2500,DIRECT,f,1,0,,
S02_2026-06-11,S02,2026-06-11,SOFT,E8F658B7,2500,DIRECT,f,1,0,,
S02_2026-04-24,S02,2026-04-24,SOFT,F21F908A,2500,DIRECT,f,1,0,,
U01_2026-04-19,U01,2026-04-19,EMPTY,,9000,OTA,f,1,0,,
U01_2026-04-13,U01,2026-04-13,SOFT,BKU3B,9000,OTA,f,1,0,,
U01_2026-04-14,U01,2026-04-14,SOFT,BKU3B,9000,OTA,f,1,0,,
U01_2026-04-15,U01,2026-04-15,SOFT,BKU3B,9000,OTA,f,1,0,,
U01_2026-04-16,U01,2026-04-16,SOFT,BKU3B,9000,OTA,f,1,0,,
U01_2026-04-17,U01,2026-04-17,SOFT,BKU3B,9000,OTA,f,1,0,,
U01_2026-04-18,U01,2026-04-18,SOFT,BKU3B,9000,OTA,f,1,0,,
D07_2026-04-11,D07,2026-04-11,SOFT,BKD8A,6000,OTA,f,1,0,,
D07_2026-04-12,D07,2026-04-12,SOFT,BKD8A,6000,OTA,f,1,0,,
D07_2026-04-13,D07,2026-04-13,SOFT,BKD8A,6000,OTA,f,1,0,,
D08_2026-04-10,D08,2026-04-10,SOFT,BKD6A,6000,OTA,f,1,0,,
D08_2026-04-11,D08,2026-04-11,SOFT,BKD6A,6000,OTA,f,1,0,,
D05_2026-04-22,D05,2026-04-22,EMPTY,,5500,OTA,f,1,0,,
S04_2026-04-16,S04,2026-04-16,SOFT,BKS10B,2800,OTA,f,1,0,,
D05_2026-04-23,D05,2026-04-23,EMPTY,,5500,OTA,f,1,0,,
D05_2026-04-24,D05,2026-04-24,EMPTY,,5500,DIRECT,f,1,0,,
S01_2026-06-21,S01,2026-06-21,EMPTY,,2500,DIRECT,f,1,0,,
D05_2026-04-25,D05,2026-04-25,EMPTY,,5500,DIRECT,t,1,0,,
D05_2026-04-26,D05,2026-04-26,EMPTY,,5500,DIRECT,f,1,0,,
S04_2026-04-10,S04,2026-04-10,EMPTY,,2800,OTA,f,1,0,,
S04_2026-04-11,S04,2026-04-11,EMPTY,,2800,OTA,f,1,0,,
D10_2026-04-11,D10,2026-04-11,SOFT,BKD4A,6500,OTA,f,1,0,,
D10_2026-04-12,D10,2026-04-12,SOFT,BKD4A,6500,OTA,f,1,0,,
D05_2026-04-15,D05,2026-04-15,SOFT,BKD8B,5000,OTA,t,1,0,,
D05_2026-04-17,D05,2026-04-17,SOFT,BKD8B,5500,OTA,f,1,0,,
D05_2026-04-18,D05,2026-04-18,SOFT,BKD8B,5500,OTA,f,1,0,,
D05_2026-04-19,D05,2026-04-19,SOFT,BKD8B,5500,OTA,f,1,0,,
D05_2026-04-20,D05,2026-04-20,SOFT,BKD8B,5500,OTA,f,1,0,,
D05_2026-04-21,D05,2026-04-21,SOFT,BKD8B,5500,OTA,f,1,0,,
U06_2026-05-01,U06,2026-05-01,SOFT,BKU7D,10000,OTA,f,1,0,,
U06_2026-05-02,U06,2026-05-02,SOFT,BKU7D,10000,OTA,f,1,0,,
D01_2026-05-31,D01,2026-05-31,SOFT,3D7E7317,4910,OTA,f,1,0,Priceline,
S01_2026-06-01,S01,2026-06-01,SOFT,A7A50C3A,2380,OTA,f,1,0,Orbitz,
D04_2026-04-24,D04,2026-04-24,SOFT,BKD4C,5500,DIRECT,f,1,0,,
D04_2026-04-25,D04,2026-04-25,SOFT,BKD4C,5500,DIRECT,f,1,0,,
D04_2026-04-26,D04,2026-04-26,SOFT,BKD9C,5500,OTA,f,1,0,,
D04_2026-04-27,D04,2026-04-27,SOFT,BKD9C,5500,OTA,f,1,0,,
D04_2026-04-28,D04,2026-04-28,SOFT,BKD9C,5500,OTA,f,1,0,,
D04_2026-04-29,D04,2026-04-29,SOFT,BKD9C,5500,OTA,f,1,0,,
D04_2026-04-30,D04,2026-04-30,SOFT,BKD9C,5500,OTA,f,1,0,,
E14_2026-06-20,E14,2026-06-20,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-23,E14,2026-06-23,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-24,E14,2026-06-24,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-26,E14,2026-06-26,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-19,E14,2026-06-19,SOFT,98507732,1470,DIRECT,f,1,0,,
E14_2026-06-21,E14,2026-06-21,SOFT,8E51A419,1430,OTA,f,1,0,Booking.com,
E14_2026-06-22,E14,2026-06-22,SOFT,8E51A419,1430,OTA,f,1,0,Booking.com,
E14_2026-06-25,E14,2026-06-25,SOFT,D4D58D68,1600,DIRECT,f,1,0,,
D05_2026-04-08,D05,2026-04-08,SOFT,BKD1A,5500,OTA,f,1,0,,
S07_2026-04-14,S07,2026-04-14,EMPTY,,3000,OTA,f,1,0,,
D05_2026-04-27,D05,2026-04-27,EMPTY,,5500,DIRECT,f,1,0,,
D05_2026-04-28,D05,2026-04-28,EMPTY,,5500,DIRECT,f,1,0,,
D06_2026-04-08,D06,2026-04-08,EMPTY,,5500,OTA,f,1,0,,
D05_2026-04-10,D05,2026-04-10,SOFT,BKD1A,5500,OTA,f,1,0,,
D05_2026-04-29,D05,2026-04-29,EMPTY,,5500,DIRECT,f,1,0,,
D05_2026-04-11,D05,2026-04-11,SOFT,BKD1A,5500,OTA,f,1,0,,
D05_2026-04-30,D05,2026-04-30,EMPTY,,5500,OTA,f,1,0,,
D05_2026-04-09,D05,2026-04-09,EMPTY,,5500,OTA,f,1,0,,
D05_2026-05-01,D05,2026-05-01,EMPTY,,5500,OTA,f,1,0,,
D08_2026-04-17,D08,2026-04-17,SOFT,BKD9B,6000,OTA,f,1,0,,
D08_2026-04-18,D08,2026-04-18,SOFT,BKD9B,6000,OTA,f,1,0,,
D06_2026-04-09,D06,2026-04-09,SOFT,BKD1A,5500,OTA,f,1,0,,
D08_2026-04-19,D08,2026-04-19,SOFT,BKD9B,6000,OTA,f,1,0,,
D08_2026-04-20,D08,2026-04-20,SOFT,BKD9B,6000,OTA,f,1,0,,
D08_2026-04-21,D08,2026-04-21,SOFT,BKD9B,6000,OTA,f,1,0,,
D05_2026-04-12,D05,2026-04-12,SOFT,BKD1A,5500,OTA,f,1,0,,
D06_2026-04-10,D06,2026-04-10,SOFT,BKD7A,5500,OTA,f,1,0,,
D06_2026-04-11,D06,2026-04-11,SOFT,BKD7A,5500,OTA,f,1,0,,
D06_2026-04-12,D06,2026-04-12,SOFT,BKD7A,5500,OTA,f,1,0,,
D08_2026-04-16,D08,2026-04-16,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-29,D09,2026-04-29,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-30,D09,2026-04-30,EMPTY,,6000,OTA,f,1,0,,
D04_2026-04-15,D04,2026-04-15,SOFT,BKD4B,5500,OTA,f,1,0,,
S07_2026-04-12,S07,2026-04-12,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-16,S07,2026-04-16,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-17,S07,2026-04-17,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-18,S07,2026-04-18,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-15,S07,2026-04-15,SOFT,E467D188,3000,OTA,f,1,0,,
D04_2026-04-16,D04,2026-04-16,SOFT,BKD4B,5500,OTA,f,1,0,,
D04_2026-04-17,D04,2026-04-17,SOFT,BKD4B,5500,OTA,f,1,0,,
D04_2026-04-18,D04,2026-04-18,SOFT,BKD4B,5500,OTA,f,1,0,,
D04_2026-04-19,D04,2026-04-19,SOFT,BKD4B,5500,OTA,f,1,0,,
D04_2026-04-20,D04,2026-04-20,SOFT,BKD6C,5500,OTA,f,1,0,,
D09_2026-05-01,D09,2026-05-01,EMPTY,,6000,OTA,f,1,0,,
U01_2026-05-01,U01,2026-05-01,SOFT,BKU9C,9000,OTA,f,1,0,,
S04_2026-04-13,S04,2026-04-13,SOFT,BKS4B,2800,OTA,f,1,0,,
U01_2026-05-02,U01,2026-05-02,SOFT,BKU9C,9000,OTA,f,1,0,,
D04_2026-04-21,D04,2026-04-21,SOFT,BKD4C,5500,DIRECT,f,1,0,,
D04_2026-04-22,D04,2026-04-22,SOFT,BKD4C,5500,DIRECT,f,1,0,,
D10_2026-04-17,D10,2026-04-17,SOFT,BKD5B,6500,OTA,f,1,0,,
D10_2026-04-18,D10,2026-04-18,SOFT,BKD2C,6500,OTA,f,1,0,,
D10_2026-04-19,D10,2026-04-19,SOFT,BKD2C,6500,OTA,f,1,0,,
D08_2026-04-25,D08,2026-04-25,SOFT,31160F06,6000,DIRECT,f,1,0,,
U05_2026-04-20,U05,2026-04-20,EMPTY,,10000,DIRECT,f,1,0,,
U05_2026-04-21,U05,2026-04-21,SOFT,BKU6C,10000,DIRECT,f,1,0,,
U05_2026-04-22,U05,2026-04-22,SOFT,BKU6C,10000,DIRECT,f,1,0,,
D01_2026-06-02,D01,2026-06-02,SOFT,00CD831A,4940,DIRECT,f,1,0,,
U01_2026-04-21,U01,2026-04-21,SOFT,BKU5C,9000,DIRECT,f,1,0,,
U01_2026-04-22,U01,2026-04-22,SOFT,BKU5C,9000,DIRECT,f,1,0,,
U01_2026-04-23,U01,2026-04-23,SOFT,BKU5C,9000,DIRECT,f,1,0,,
U01_2026-04-24,U01,2026-04-24,SOFT,BKU5C,9000,DIRECT,f,1,0,,
U06_2026-04-29,U06,2026-04-29,SOFT,BKU8D,10000,OTA,f,1,0,,
U06_2026-04-30,U06,2026-04-30,SOFT,BKU8D,10000,OTA,f,1,0,,
U02_2026-04-26,U02,2026-04-26,SOFT,BKU10B,9000,DIRECT,f,1,0,,
U02_2026-04-27,U02,2026-04-27,SOFT,BKU10B,9000,OTA,f,1,0,,
U02_2026-04-28,U02,2026-04-28,SOFT,BKU2D,9000,OTA,f,1,0,,
U02_2026-04-29,U02,2026-04-29,SOFT,BKU2D,9000,OTA,f,1,0,,
U02_2026-04-30,U02,2026-04-30,SOFT,BKU2D,9000,OTA,f,1,0,,
U02_2026-05-01,U02,2026-05-01,SOFT,BKU2D,9000,OTA,f,1,0,,
E13_2026-06-19,E13,2026-06-19,SOFT,0D79957F,1610,DIRECT,f,1,0,,
E13_2026-06-20,E13,2026-06-20,SOFT,98DE1547,1400,OTA,f,1,0,Booking.com,
E13_2026-06-22,E13,2026-06-22,SOFT,39083514,1470,DIRECT,f,1,0,,
E14_2026-06-01,E14,2026-06-01,SOFT,470FDB54,1440,OTA,f,1,0,Travelocity,
E14_2026-06-02,E14,2026-06-02,SOFT,470FDB54,1440,OTA,f,1,0,Travelocity,
E14_2026-06-04,E14,2026-06-04,SOFT,30AE8052,1380,OTA,f,1,0,Travelocity,
E14_2026-06-13,E14,2026-06-13,SOFT,DA9F5CAF,1460,DIRECT,f,1,0,,
E14_2026-06-17,E14,2026-06-17,SOFT,8256A438,1430,OTA,f,1,0,Booking.com,
D06_2026-04-25,D06,2026-04-25,EMPTY,,5500,DIRECT,f,1,0,,
S09_2026-04-26,S09,2026-04-26,SOFT,3179209F,3000,OTA,f,1,0,,
D04_2026-04-14,D04,2026-04-14,SOFT,BKD4B,5500,OTA,f,1,0,,
D07_2026-04-14,D07,2026-04-14,SOFT,DCB245F1,6000,OTA,f,1,0,,
D07_2026-04-15,D07,2026-04-15,SOFT,DCB245F1,6000,OTA,f,1,0,,
D02_2026-04-17,D02,2026-04-17,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-18,D02,2026-04-18,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-19,D02,2026-04-19,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-20,D02,2026-04-20,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-21,D02,2026-04-21,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-22,D02,2026-04-22,SOFT,BKD3B,5000,OTA,f,1,0,,
D02_2026-04-23,D02,2026-04-23,HARD,,5000,OTA,f,1,0,,
D02_2026-04-24,D02,2026-04-24,SOFT,BKD5C,5000,OTA,f,1,0,,
D06_2026-04-13,D06,2026-04-13,EMPTY,,5500,OTA,f,1,0,,
D06_2026-04-14,D06,2026-04-14,EMPTY,,5500,OTA,f,1,0,,
D07_2026-04-16,D07,2026-04-16,SOFT,DCB245F1,6000,OTA,f,1,0,,
D09_2026-04-13,D09,2026-04-13,EMPTY,,5500,OTA,t,1,0,,
D09_2026-04-14,D09,2026-04-14,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-15,D09,2026-04-15,EMPTY,,6000,OTA,f,1,0,,
U05_2026-04-23,U05,2026-04-23,SOFT,BKU6C,10000,DIRECT,f,1,0,,
U05_2026-04-24,U05,2026-04-24,SOFT,BKU6C,10000,DIRECT,f,1,0,,
U05_2026-04-25,U05,2026-04-25,SOFT,BKU6C,10000,DIRECT,f,1,0,,
D07_2026-04-17,D07,2026-04-17,SOFT,DCB245F1,6000,OTA,f,1,0,,
D07_2026-04-18,D07,2026-04-18,SOFT,DCB245F1,6000,OTA,f,1,0,,
D09_2026-04-23,D09,2026-04-23,EMPTY,,6000,OTA,f,1,0,,
D07_2026-04-19,D07,2026-04-19,SOFT,DCB245F1,5500,OTA,t,1,0,,
U06_2026-04-25,U06,2026-04-25,SOFT,BKU3C,10000,DIRECT,f,1,0,,
U08_2026-04-20,U08,2026-04-20,EMPTY,,10500,DIRECT,f,1,0,,
U06_2026-04-26,U06,2026-04-26,SOFT,BKU8D,10000,DIRECT,f,1,0,,
U02_2026-05-02,U02,2026-05-02,SOFT,BKU2D,9000,OTA,f,1,0,,
U02_2026-05-03,U02,2026-05-03,SOFT,BKU2D,9000,OTA,f,1,0,,
U04_2026-04-28,U04,2026-04-28,SOFT,BKU6D,9500,OTA,f,1,0,,
U04_2026-04-29,U04,2026-04-29,SOFT,BKU6D,9500,DIRECT,f,1,0,,
S06_2026-04-25,S06,2026-04-25,SOFT,BKS4D,2800,OTA,f,1,0,,
U04_2026-04-30,U04,2026-04-30,SOFT,BKU6D,9500,DIRECT,f,1,0,,
U04_2026-05-01,U04,2026-05-01,SOFT,BKU6D,9500,DIRECT,f,1,0,,
S09_2026-04-27,S09,2026-04-27,SOFT,3179209F,3000,OTA,f,1,0,,
U04_2026-05-02,U04,2026-05-02,SOFT,BKU6D,9500,DIRECT,f,1,0,,
S09_2026-04-25,S09,2026-04-25,EMPTY,,3000,OTA,f,1,0,,
U04_2026-05-03,U04,2026-05-03,SOFT,BKU6D,9500,DIRECT,f,1,0,,
S09_2026-04-18,S09,2026-04-18,SOFT,439922E0,3000,OTA,f,1,0,,
S09_2026-04-19,S09,2026-04-19,SOFT,439922E0,3000,OTA,f,1,0,,
S09_2026-04-22,S09,2026-04-22,SOFT,439922E0,3000,OTA,f,1,0,,
S09_2026-04-23,S09,2026-04-23,SOFT,439922E0,3000,OTA,f,1,0,,
S09_2026-04-24,S09,2026-04-24,SOFT,439922E0,3000,OTA,f,1,0,,
D06_2026-04-15,D06,2026-04-15,EMPTY,,5500,OTA,f,1,0,,
S07_2026-04-30,S07,2026-04-30,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-26,S07,2026-04-26,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-28,S07,2026-04-28,EMPTY,,3000,OTA,f,1,0,,
S07_2026-04-29,S07,2026-04-29,EMPTY,,3000,OTA,f,1,0,,
U05_2026-04-29,U05,2026-04-29,EMPTY,,10000,OTA,f,1,0,,
U05_2026-04-30,U05,2026-04-30,EMPTY,,10000,OTA,f,1,0,,
D06_2026-04-16,D06,2026-04-16,SOFT,BKD1B,5500,OTA,f,1,0,,
D06_2026-04-19,D06,2026-04-19,SOFT,BKD1B,5500,OTA,f,1,0,,
S03_2026-04-28,S03,2026-04-28,EMPTY,,2500,DIRECT,f,1,0,,
D01_2026-06-04,D01,2026-06-04,SOFT,3CC8C9BE,4780,OTA,f,1,0,Travelocity,
D01_2026-06-05,D01,2026-06-05,SOFT,49332080,4830,OTA,f,1,0,Travelocity,
D01_2026-06-08,D01,2026-06-08,SOFT,EC39EAB8,4840,OTA,f,1,0,Booking.com,
D01_2026-06-09,D01,2026-06-09,SOFT,99483A53,4960,OTA,f,1,0,Priceline,
D01_2026-06-10,D01,2026-06-10,SOFT,99483A53,4960,OTA,f,1,0,Priceline,
D01_2026-06-11,D01,2026-06-11,SOFT,99483A53,4960,OTA,f,1,0,Priceline,
D01_2026-06-12,D01,2026-06-12,SOFT,99483A53,4960,OTA,f,1,0,Priceline,
D08_2026-04-22,D08,2026-04-22,SOFT,BKD9B,6000,OTA,t,1,0,,
D08_2026-04-23,D08,2026-04-23,SOFT,BKD9B,6000,DIRECT,f,1,0,,
D08_2026-04-24,D08,2026-04-24,SOFT,BKD9B,6000,DIRECT,f,1,0,,
U03_2026-04-22,U03,2026-04-22,SOFT,67E3FD4B,9500,DIRECT,f,1,0,,
U03_2026-04-23,U03,2026-04-23,SOFT,67E3FD4B,9500,DIRECT,f,1,0,,
U03_2026-04-24,U03,2026-04-24,SOFT,67E3FD4B,9500,DIRECT,f,1,0,,
U03_2026-04-25,U03,2026-04-25,SOFT,67E3FD4B,9500,DIRECT,f,1,0,,
U03_2026-04-26,U03,2026-04-26,SOFT,67E3FD4B,9500,OTA,f,1,0,,
D09_2026-04-16,D09,2026-04-16,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-17,D09,2026-04-17,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-18,D09,2026-04-18,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-20,D09,2026-04-20,EMPTY,,6000,OTA,f,1,0,,
S01_2026-04-14,S01,2026-04-14,SOFT,BKS10A,2500,OTA,f,1,0,,
S01_2026-04-15,S01,2026-04-15,SOFT,BKS10A,2500,OTA,f,1,0,,
D09_2026-04-21,D09,2026-04-21,EMPTY,,6000,OTA,f,1,0,,
D07_2026-04-20,D07,2026-04-20,SOFT,DCB245F1,6000,OTA,f,1,0,,
S01_2026-04-16,S01,2026-04-16,SOFT,4BE5880F,2500,OTA,f,1,0,,
S01_2026-04-17,S01,2026-04-17,SOFT,4BE5880F,2500,OTA,f,1,0,,
U01_2026-04-20,U01,2026-04-20,SOFT,BKU5C,9000,OTA,f,1,0,,
U01_2026-04-25,U01,2026-04-25,SOFT,BKU5C,9000,DIRECT,f,1,0,,
D09_2026-04-22,D09,2026-04-22,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-24,D09,2026-04-24,EMPTY,,6000,OTA,f,1,0,,
D09_2026-04-25,D09,2026-04-25,EMPTY,,6000,OTA,f,1,0,,
U08_2026-04-27,U08,2026-04-27,SOFT,BKU5D,10500,OTA,f,1,0,,
U08_2026-04-28,U08,2026-04-28,SOFT,BKU5D,10500,OTA,f,1,0,,
U08_2026-04-29,U08,2026-04-29,SOFT,BKU5D,10500,OTA,f,1,0,,
U08_2026-04-30,U08,2026-04-30,SOFT,BKU5D,10500,OTA,f,1,0,,
U08_2026-05-01,U08,2026-05-01,SOFT,BKU5D,10500,OTA,f,1,0,,
D01_2026-06-13,D01,2026-06-13,SOFT,891AF791,4760,OTA,f,1,0,Booking.com,
D01_2026-06-14,D01,2026-06-14,SOFT,891AF791,4760,OTA,f,1,0,Booking.com,
D01_2026-06-15,D01,2026-06-15,SOFT,891AF791,4760,OTA,f,1,0,Booking.com,
D01_2026-06-16,D01,2026-06-16,SOFT,BE53C2BE,4840,OTA,f,1,0,Priceline,
D01_2026-06-17,D01,2026-06-17,SOFT,BE53C2BE,4840,OTA,f,1,0,Priceline,
D01_2026-06-18,D01,2026-06-18,SOFT,D4A38CB6,4750,OTA,f,1,0,Priceline,
D01_2026-06-19,D01,2026-06-19,SOFT,D4A38CB6,4750,OTA,f,1,0,Priceline,
D01_2026-06-20,D01,2026-06-20,SOFT,FC49A4F9,5190,DIRECT,f,1,0,,
D01_2026-06-22,D01,2026-06-22,SOFT,678C35AD,4890,OTA,f,1,0,Expedia,
D01_2026-06-26,D01,2026-06-26,SOFT,A2F9F8DC,4770,OTA,f,1,0,Expedia,
E01_2026-04-09,E01,2026-04-09,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-10,E01,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-11,E01,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-12,E01,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-13,E01,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-14,E01,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-15,E01,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-16,E01,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-17,E01,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-18,E01,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E01_2026-04-19,E01,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
U02_2026-04-25,U02,2026-04-25,EMPTY,,9000,DIRECT,f,1,0,,
S04_2026-04-14,S04,2026-04-14,SOFT,BKS4B,2800,OTA,f,1,0,,
S04_2026-04-12,S04,2026-04-12,EMPTY,,2500,OTA,t,1,0,,
U08_2026-04-21,U08,2026-04-21,EMPTY,,10500,DIRECT,f,1,0,,
S04_2026-04-15,S04,2026-04-15,SOFT,BKS4B,2800,OTA,f,1,0,,
U03_2026-04-27,U03,2026-04-27,SOFT,67E3FD4B,9500,OTA,f,1,0,,
U03_2026-04-28,U03,2026-04-28,SOFT,67E3FD4B,9500,OTA,f,1,0,,
S06_2026-04-20,S06,2026-04-20,EMPTY,,2800,DIRECT,f,1,0,,
S06_2026-04-21,S06,2026-04-21,EMPTY,,2800,DIRECT,f,1,0,,
S04_2026-04-25,S04,2026-04-25,SOFT,8ADA576C,2800,OTA,f,1,0,,
S04_2026-04-17,S04,2026-04-17,SOFT,BKS10B,3000,OTA,t,1,0,,
S04_2026-04-18,S04,2026-04-18,SOFT,BKS10B,2800,DIRECT,f,1,0,,
S09_2026-04-20,S09,2026-04-20,SOFT,439922E0,3000,OTA,f,1,0,,
S09_2026-04-21,S09,2026-04-21,SOFT,439922E0,3000,OTA,f,1,0,,
S07_2026-04-27,S07,2026-04-27,EMPTY,,3000,OTA,f,1,0,,
S02_2026-04-12,S02,2026-04-12,EMPTY,,2500,OTA,f,1,0,,
S05_2026-04-24,S05,2026-04-24,HARD,,2800,OTA,f,1,0,,
S06_2026-04-15,S06,2026-04-15,SOFT,BKS7B,2800,OTA,f,1,0,,
S06_2026-04-16,S06,2026-04-16,SOFT,BKS7B,2800,OTA,f,1,0,,
U08_2026-04-22,U08,2026-04-22,SOFT,BKU2C,10500,DIRECT,f,1,0,,
U08_2026-04-23,U08,2026-04-23,SOFT,BKU2C,10500,DIRECT,f,1,0,,
U08_2026-04-24,U08,2026-04-24,SOFT,BKU2C,10500,DIRECT,f,1,0,,
U08_2026-04-25,U08,2026-04-25,SOFT,BKU2C,10500,OTA,f,1,0,,
U08_2026-04-26,U08,2026-04-26,SOFT,BKU2C,10500,OTA,f,1,0,,
U02_2026-04-22,U02,2026-04-22,SOFT,BKU8C,9000,DIRECT,f,1,0,,
U02_2026-04-23,U02,2026-04-23,SOFT,BKU8C,9000,DIRECT,f,1,0,,
U02_2026-04-24,U02,2026-04-24,SOFT,BKU8C,9000,DIRECT,f,1,0,,
U06_2026-04-20,U06,2026-04-20,SOFT,BKU3C,10000,OTA,f,1,0,,
S03_2026-04-11,S03,2026-04-11,EMPTY,,2500,OTA,t,1,0,,
S03_2026-04-12,S03,2026-04-12,EMPTY,,2500,OTA,f,1,0,,
S06_2026-04-26,S06,2026-04-26,SOFT,BKS4D,2800,OTA,f,1,0,,
S06_2026-04-27,S06,2026-04-27,SOFT,BKS4D,2800,OTA,f,1,0,,
S06_2026-04-28,S06,2026-04-28,SOFT,BKS4D,2800,OTA,f,1,0,,
U06_2026-04-21,U06,2026-04-21,SOFT,BKU3C,10000,DIRECT,f,1,0,,
U06_2026-04-22,U06,2026-04-22,SOFT,BKU3C,10000,DIRECT,f,1,0,,
